station,lat,long,date,temp
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T01:28:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T01:33:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T01:42:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T01:44:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T01:51:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T01:54:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T02:04:00,51
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T02:54:00,52
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T03:43:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T03:54:00,55
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T04:43:00,53
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T04:54:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T05:54:00,55
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T06:02:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T06:52:00,59
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T06:54:00,59
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T07:33:00,61
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T07:54:00,64
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T08:06:00,64
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T08:54:00,69
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T09:03:00,67
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T09:54:00,66
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T10:54:00,69
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T11:54:00,68
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T12:12:00,70
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T12:42:00,70
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T12:54:00,71
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T13:04:00,70
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T13:54:00,71
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T14:54:00,72
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T15:54:00,73
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T16:54:00,69
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T17:54:00,66
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T18:54:00,64
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T19:54:00,62
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T20:18:00,62
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T20:54:00,63
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T21:54:00,61
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T22:54:00,61
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T23:54:00,61
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-20T23:59:00,
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T00:54:00,61
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T01:54:00,60
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T02:54:00,60
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T03:54:00,59
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T04:54:00,58
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T05:18:00,57
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T05:54:00,56
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T06:54:00,57
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T07:54:00,59
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T08:54:00,63
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T09:54:00,66
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T10:54:00,68
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T11:54:00,67
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T12:54:00,71
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T13:54:00,69
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T14:54:00,70
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T15:54:00,68
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T16:54:00,66
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T17:54:00,62
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T18:54:00,60
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T19:54:00,57
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T20:54:00,55
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T21:54:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T22:12:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T22:46:00,55
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T22:54:00,54
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T23:06:00,53
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T23:54:00,53
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-21T23:59:00,
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T00:54:00,52
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T01:54:00,50
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T02:54:00,51
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T03:54:00,49
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T04:54:00,50
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T05:54:00,50
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T06:54:00,53
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T07:54:00,57
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T08:54:00,58
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T09:54:00,63
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T10:54:00,65
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T11:54:00,66
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T12:54:00,65
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-22T23:59:00,
"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42686,-73.28907,2024-09-23T00:54:00,48
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:10:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:11:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:14:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:16:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:31:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:42:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:46:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:55:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T00:59:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T01:12:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T01:27:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T01:42:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T01:55:00,51
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T02:25:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T02:55:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T03:10:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T03:40:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T03:55:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T04:02:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T04:08:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T04:23:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T04:38:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T04:55:00,56
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T05:25:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T05:40:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T05:55:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T06:10:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T06:55:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T07:11:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T07:28:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T07:41:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T07:56:00,56
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T08:17:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T08:36:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T08:56:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T09:15:00,59
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T09:39:00,61
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T09:47:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T09:55:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T10:55:00,71
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T11:55:00,74
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T12:59:00,79
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T13:02:00,79
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T13:55:00,78
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T14:55:00,80
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T15:55:00,79
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T16:55:00,74
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T17:55:00,67
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T18:55:00,62
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T19:55:00,60
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T20:55:00,60
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T21:55:00,58
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:04:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:09:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:11:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:22:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:37:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:52:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T22:55:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:10:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:25:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:35:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:50:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:55:00,53
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:56:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-17T23:59:00,
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:06:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:15:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:24:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:39:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:54:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:55:00,53
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T00:56:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T01:26:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T01:32:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T01:34:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T01:41:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T01:55:00,54
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T02:10:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T02:55:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:03:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:10:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:25:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:40:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:50:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:55:00,51
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T03:59:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:00:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:15:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:16:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:31:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:36:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:51:00,48
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T04:55:00,50
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T05:10:00,52
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T05:55:00,51
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T06:55:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T07:55:00,61
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T08:00:00,61
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T08:55:00,61
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T09:55:00,66
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T10:55:00,72
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T11:55:00,76
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T12:55:00,77
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T13:55:00,80
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T14:55:00,80
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T15:55:00,78
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T16:55:00,74
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T17:55:00,70
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T18:55:00,65
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T19:55:00,66
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T20:55:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T21:55:00,65
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T22:55:00,62
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T23:55:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-18T23:59:00,
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T00:55:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T01:55:00,61
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T02:55:00,59
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T03:03:00,59
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T03:18:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T03:22:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T03:37:00,59
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T03:55:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T04:25:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T04:28:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T04:43:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T04:55:00,59
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T05:47:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T05:50:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T05:55:00,56
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T06:01:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T06:15:00,57
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T06:30:00,55
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T06:55:00,60
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T07:55:00,68
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T08:55:00,73
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T09:55:00,79
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T10:55:00,81
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T11:14:00,84
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T11:55:00,83
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T12:55:00,85
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T13:55:00,84
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T14:55:00,86
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T15:55:00,83
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T16:55:00,80
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T17:55:00,75
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T18:55:00,72
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T19:55:00,70
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T20:55:00,68
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T21:55:00,64
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T22:55:00,60
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T23:55:00,61
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-19T23:59:00,
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T00:55:00,60
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T01:40:00,64
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T01:55:00,65
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T02:55:00,65
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T03:10:00,66
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T03:25:00,64
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T03:55:00,65
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T04:55:00,64
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T05:38:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T05:55:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T06:55:00,63
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T07:55:00,66
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T08:25:00,66
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T08:40:00,68
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T08:55:00,67
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T09:20:00,70
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T09:55:00,71
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T10:55:00,71
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T11:55:00,71
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T12:55:00,72
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T13:55:00,72
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T14:10:00,72
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T14:55:00,70
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T15:55:00,69
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T16:55:00,68
"CHICOPEE FALLS WESTOVER FIELD, MA US",42.2,-72.53333,2024-09-20T17:55:00,66
